Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
907,1483142599.224235, e        ,4.367546,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x074f,0x485d,Status,19,22,1194,1392,0.076923,2073.475586,2434.318848,0,0,0,0,0,0,282.546844,236.775547,424.877719,344.672219,CON,1868800,2048
908,1483142599.843150, e        ,4.499275,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xf557,0xde93,Status,19,32,1194,1992,0.076923,2012.768677,3431.663818,0,0,0,0,0,0,281.551844,156.249875,425.474375,225.611125,CON,1868800,2048
909,1483142604.554347, e        ,4.765319,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x164f,0x715d,Status,15,20,936,1254,0.076923,1467.268066,2001.125244,0,0,0,0,0,0,348.812063,288.338656,450.646750,266.106750,CON,1868800,2048
910,1483142604.381326, e        ,4.998326,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x0258,0x1294,Status,13,29,814,1788,0.076923,1203.603027,2764.125488,0,0,0,0,0,0,328.569062,173.697484,435.693938,307.731656,CON,1868800,2048
911,1483142609.825009, e        ,4.516524,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2e4f,0xac5d,Status,24,29,1548,1848,0.076923,2628.570312,3161.723633,0,0,0,0,0,0,188.321578,173.167828,354.911938,288.861500,CON,1868800,2048
912,1483142609.463963, e        ,4.915661,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x1c58,0x5d94,Status,26,38,1670,2394,0.076923,2613.687256,3793.589600,0,0,0,0,0,0,214.004422,131.578203,376.756406,213.889734,CON,1868800,2048
913,1483142614.344360, e        ,4.997514,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x4a4f,0xeb5d,Status,28,29,1778,1854,0.076923,2745.365234,2867.025635,0,0,0,0,0,0,207.419609,172.425547,361.044812,269.569813,CON,1868800,2048
914,1483142614.400149, e        ,4.979155,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x3458,0xa494,Status,24,37,1534,2322,0.076923,2363.453125,3631.138184,0,0,0,0,0,0,188.834125,135.126484,354.906094,250.267125,CON,1868800,2048
915,1483142619.521097, e        ,4.877974,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4958,0xe594,Status,21,32,1302,1992,0.076923,2033.631104,3165.248535,0,0,0,0,0,0,251.522422,156.867719,398.088937,218.431281,CON,1868800,2048
916,1483142620.099553, e        ,4.380150,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x604f,0x1c5e,Status,22,23,1370,1458,0.076923,2388.959473,2547.858154,0,0,0,0,0,0,242.194266,221.690656,393.094156,361.051625,CON,1868800,2048
917,1483142624.842323, e        ,4.557659,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x6258,0x2c95,Status,25,36,1574,2256,0.076923,2653.993896,3851.099854,0,0,0,0,0,0,218.479844,138.914187,380.241438,223.352422,CON,1868800,2048
918,1483142625.441223, e        ,4.548868,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x764f,0x505e,Status,22,24,1384,1524,0.076923,2324.973877,2569.430420,0,0,0,0,0,0,250.472187,231.211922,392.034187,276.308375,CON,1868800,2048
919,1483142630.264123, e        ,4.346823,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x7658,0x6995,Status,20,32,1248,1992,0.076923,2182.743408,3552.019287,0,0,0,0,0,0,265.384313,162.836094,407.311125,301.856344,CON,1868800,2048
920,1483142630.991831, e        ,4.327440,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x884f,0x7e5e,Status,18,22,1126,1386,0.076923,1966.982910,2445.787842,0,0,0,0,0,0,245.282609,242.246641,389.476094,333.680500,CON,1868800,2048
921,1483142635.611834, e        ,4.188713,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x8358,0x9b95,Status,13,27,800,1662,0.076923,1411.411987,3057.740967,0,0,0,0,0,0,399.200063,192.207219,469.881656,237.218297,CON,1868800,2048
922,1483142635.406586, e        ,4.916141,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x954f,0xa15e,Status,13,17,800,1062,0.076923,1202.569214,1627.292603,0,0,0,0,0,0,403.622625,294.320938,466.403094,310.561656,CON,1868800,2048
923,1483142640.801724, e        ,4.517630,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x9158,0xd095,Status,14,28,854,1722,0.076923,1404.276123,2941.365234,0,0,0,0,0,0,371.140438,197.107922,458.299000,218.401156,CON,1868800,2048
924,1483142640.653891, e        ,4.687193,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa34f,0xc75e,Status,14,18,854,1122,0.076923,1353.475342,1809.185181,0,0,0,0,0,0,370.644500,278.797625,459.130844,238.555969,CON,1868800,2048
925,1483142645.997216, e        ,4.345845,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa158,0x0a96,Status,16,31,1004,1920,0.076923,1734.070068,3422.119141,0,0,0,0,0,0,275.178750,162.055062,414.239125,282.400156,CON,1868800,2048
926,1483142645.842936, e        ,4.528523,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xb94f,0xf95e,Status,22,24,1384,1524,0.076923,2335.419434,2580.973877,0,0,0,0,0,0,251.371094,208.670750,398.731844,285.322844,CON,1868800,2048
927,1483142650.363543, e        ,4.977989,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb458,0x4796,Status,19,32,1194,1992,0.076923,1819.208496,3101.654053,0,0,0,0,0,0,281.660219,156.202219,418.667625,248.959203,CON,1868800,2048
928,1483142651.334731, e        ,4.248934,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xc84f,0x205f,Status,15,19,936,1194,0.076923,1645.589355,2131.358154,0,0,0,0,0,0,347.480406,275.487406,452.340562,374.655719,CON,1868800,2048
929,1483142655.752110, e        ,4.626562,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc758,0x8496,Status,19,32,1180,1986,0.076923,1933.184937,3326.876221,0,0,0,0,0,0,277.880219,157.410625,419.335969,211.820641,CON,1868800,2048
930,1483142656.637207, e        ,4.704631,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xdd4f,0x545f,Status,21,24,1302,1512,0.076923,2108.560791,2463.955322,0,0,0,0,0,0,259.233422,239.933125,408.693625,255.128453,CON,1868800,2048
931,1483142660.398038, e        ,4.980641,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd758,0xba96,Status,16,28,976,1728,0.076923,1469.690430,2677.567139,0,0,0,0,0,0,329.058375,178.571672,443.062719,266.131156,CON,1868800,2048
932,1483142661.989532, e        ,4.352377,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xeb4f,0x785f,Status,14,17,854,1062,0.076923,1457.594360,1838.076050,0,0,0,0,0,0,366.786000,294.121812,456.312500,301.728969,CON,1868800,2048
933,1483142665.398259, e        ,4.980191,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe558,0xee96,Status,14,27,868,1668,0.076923,1294.729370,2581.427002,0,0,0,0,0,0,307.145219,185.176703,427.545500,321.623875,CON,1868800,2048
934,1483142667.166736, e        ,4.364529,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xff4f,0xa65f,Status,20,22,1248,1392,0.076923,2173.888672,2436.001709,0,0,0,0,0,0,268.434687,234.185594,414.959187,377.923656,CON,1868800,2048
935,1483142670.558873, e        ,4.839345,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xf558,0x2797,Status,16,30,990,1854,0.076923,1535.744995,2964.037598,0,0,0,0,0,0,325.051625,167.325594,440.716250,222.673828,CON,1868800,2048
936,1483142672.494902, e        ,4.212767,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0d50,0xca5f,Status,14,17,854,1062,0.076923,1505.898560,1898.989380,0,0,0,0,0,0,369.743156,304.460188,459.848250,310.958438,CON,1868800,2048
937,1483142675.797681, e        ,4.604152,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x0959,0x6497,Status,20,31,1234,1926,0.076923,2038.160278,3238.815674,0,0,0,0,0,0,277.371562,161.406937,405.421844,222.057922,CON,1868800,2048
938,1483142677.670674, e d      ,4.647003,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2950,0x0a60,Status,28,30,1764,1914,0.050000,2928.338867,3186.569824,0,1,0,0,0,0,172.694922,188.262063,324.647344,273.023969,CON,1868800,2048
939,1483142681.305028, e        ,4.526422,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x2059,0xa897,Status,23,36,1466,2256,0.076923,2479.662842,3877.676514,0,0,0,0,0,0,238.590656,149.790578,394.090906,240.766219,CON,1868800,2048
940,1483142682.507341, e        ,4.810181,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3650,0x2d60,Status,13,17,800,1062,0.076923,1229.059692,1663.139038,0,0,0,0,0,0,395.499312,294.108531,466.702625,291.349812,CON,1868800,2048
941,1483142686.795245, e        ,4.416759,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x3859,0xed97,Status,24,35,1506,2190,0.076923,2615.492432,3854.409912,0,0,0,0,0,0,224.189750,153.720922,383.517031,219.731656,CON,1868800,2048
942,1483142687.685903, e        ,4.654088,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5150,0x6a60,Status,27,28,1696,1782,0.076923,2808.713623,2954.821533,0,0,0,0,0,0,202.468562,179.373891,366.715500,230.114313,CON,1868800,2048
943,1483142691.320921, e        ,4.999424,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4a59,0x2998,Status,18,31,1112,1920,0.076923,1681.793701,2974.742676,0,0,0,0,0,0,237.322828,165.994156,387.542188,313.018031,CON,1868800,2048
944,1483142693.113364, e        ,4.248980,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x6450,0x9560,Status,19,20,1166,1260,0.076923,2080.499268,2253.717285,0,0,0,0,0,0,274.267094,251.106656,411.718469,377.891219,CON,1868800,2048
945,1483142696.445941, e        ,4.894026,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x5f59,0x6a98,Status,21,33,1302,2052,0.076923,2026.961060,3252.945557,0,0,0,0,0,0,252.403672,152.109750,401.778844,251.836156,CON,1868800,2048
946,1483142698.363380, e        ,4.953936,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7a50,0xc960,Status,22,24,1370,1518,0.076923,2112.259766,2349.646729,0,0,0,0,0,0,244.044641,248.133000,398.550687,329.709531,CON,1868800,2048
947,1483142701.745561, e        ,4.631532,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x6f59,0xa298,Status,16,30,990,1854,0.076923,1604.652588,3097.031250,0,0,0,0,0,0,324.537000,167.904203,440.937719,205.365078,CON,1868800,2048
948,1483142703.694397, e        ,4.645249,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x8750,0xee60,Status,13,18,800,1122,0.076923,1272.698242,1825.521118,0,0,0,0,0,0,395.584000,279.018344,467.185656,231.723094,CON,1868800,2048
949,1483142706.979255, e        ,4.417608,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x7b59,0xd498,Status,12,27,732,1656,0.076923,1215.137329,2888.441162,0,0,0,0,0,0,432.264156,185.917406,481.228031,241.743188,CON,1868800,2048
950,1483142708.874845, e        ,4.464467,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9350,0x0f61,Status,12,16,732,996,0.076923,1202.383179,1673.660034,0,0,0,0,0,0,429.202750,312.479125,476.852813,249.571719,CON,1868800,2048
951,1483142712.127157, e        ,4.556331,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x9159,0x1799,Status,22,36,1412,2256,0.076923,2366.816650,3852.222168,0,0,0,0,0,0,250.883359,145.734859,403.096031,270.431312,CON,1868800,2048
952,1483142714.025729, e        ,4.558439,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xac50,0x4861,Status,25,28,1602,1788,0.076923,2699.169678,3027.352295,0,0,0,0,0,0,222.392687,185.890469,385.790062,289.053469,CON,1868800,2048
953,1483142717.643820, e s      ,4.573059,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa559,0x5599,Status,20,32,1248,1986,0.120000,2074.760010,3365.799561,1,0,0,0,0,0,276.669562,174.164344,402.881250,234.277500,CON,1868800,2048
954,1483142719.545658, e d      ,4.458086,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xbf50,0x7561,Status,19,21,1166,1326,0.029412,1982.913696,2266.443604,0,1,0,0,0,0,285.240844,258.129234,397.090375,257.443375,CON,1868800,2048
955,1483142722.338015, e        ,4.997575,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb159,0x8799,Status,12,27,732,1656,0.076923,1074.120972,2553.238525,0,0,0,0,0,0,374.281750,189.593078,430.735937,298.812187,CON,1868800,2048
956,1483142724.965625, e s      ,4.355140,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xcc50,0x9861,Status,13,17,800,1056,0.152941,1357.476440,1825.888428,1,0,0,0,0,0,356.938063,315.047406,420.909531,353.600750,CON,1868800,2048
957,1483142727.709149, e        ,4.608792,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xbf59,0xba99,Status,14,27,854,1662,0.076923,1376.499634,2779.036377,0,0,0,0,0,0,377.023156,184.531516,453.184750,213.900766,CON,1868800,2048
958,1483142729.607384, e        ,4.733454,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xda50,0xbe61,Status,14,18,854,1122,0.076923,1340.247437,1791.503540,0,0,0,0,0,0,377.951844,278.892938,447.703125,236.836547,CON,1868800,2048
959,1483142732.988095, e        ,4.351058,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xcb59,0xec99,Status,12,27,732,1656,0.076923,1233.722900,2932.620117,0,0,0,0,0,0,429.033250,185.970812,476.438938,251.323578,CON,1868800,2048
960,1483142734.936111, e        ,4.401691,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xe650,0xdf61,Status,12,16,732,996,0.076923,1219.531372,1697.529419,0,0,0,0,0,0,430.141000,312.310250,476.253875,276.167844,CON,1868800,2048
961,1483142737.383184, e        ,4.992921,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xdb59,0x249a,Status,16,30,990,1854,0.076923,1488.507446,2872.867432,0,0,0,0,0,0,268.080500,167.898406,412.626906,303.991406,CON,1868800,2048
962,1483142740.098338, e        ,4.358158,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf950,0x0b62,Status,19,21,1180,1326,0.076923,2052.243164,2318.410645,0,0,0,0,0,0,282.081000,241.823422,421.084750,379.234094,CON,1868800,2048
963,1483142742.387347, e        ,4.988612,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xec59,0x5d9a,Status,17,30,1058,1860,0.076923,1597.237793,2883.366943,0,0,0,0,0,0,308.789125,166.661797,432.476781,275.132906,CON,1868800,2048
964,1483142745.417115, e        ,4.278019,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0a51,0x3562,Status,17,20,1058,1260,0.076923,1862.544312,2238.419189,0,0,0,0,0,0,308.155188,263.938750,432.419844,308.145969,CON,1868800,2048
965,1483142747.675177, e        ,4.703712,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xfc59,0x949a,Status,16,29,990,1794,0.076923,1580.028687,2947.459473,0,0,0,0,0,0,326.912688,172.514828,443.924875,209.230984,CON,1868800,2048
966,1483142750.696516, e        ,4.204789,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x1951,0x5b62,Status,15,18,922,1128,0.076923,1638.132080,2028.163574,0,0,0,0,0,0,347.078062,289.235937,451.965438,242.907469,CON,1868800,2048
967,1483142752.905234, e        ,4.490472,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x0b5a,0xcb9a,Status,15,29,922,1788,0.076923,1533.914551,3076.736816,0,0,0,0,0,0,349.032281,172.993687,456.128125,221.911078,CON,1868800,2048
968,1483142755.902449, e        ,4.413117,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2e51,0x8e62,Status,21,24,1316,1518,0.076923,2273.223145,2637.591553,0,0,0,0,0,0,254.961953,225.602078,408.737406,261.569234,CON,1868800,2048
969,1483142758.102076, e        ,4.390575,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x215a,0x0c9b,Status,22,34,1384,2124,0.076923,2408.796143,3757.138916,0,0,0,0,0,0,243.312641,149.904734,394.401125,280.699656,CON,1868800,2048
970,1483142760.339513, e        ,4.998535,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3a51,0xb262,Status,12,18,746,1122,0.076923,1094.720703,1696.497070,0,0,0,0,0,0,344.277000,279.026781,451.029344,413.827250,CON,1868800,2048
971,1483142763.493982, e        ,4.821945,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x2d5a,0x3e9b,Status,12,27,732,1656,0.076923,1113.243652,2646.234863,0,0,0,0,0,0,429.166906,215.683703,476.895875,295.531187,CON,1868800,2048
972,1483142765.388354, e        ,4.949802,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x4951,0xd862,Status,15,18,922,1128,0.076923,1391.570801,1722.897217,0,0,0,0,0,0,347.098656,277.783781,452.105656,336.303594,CON,1868800,2048
973,1483142768.644096, e        ,4.672172,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x405a,0x7a9b,Status,19,31,1180,1926,0.076923,1914.313110,3191.663330,0,0,0,0,0,0,278.017000,161.301328,418.751875,203.903219,CON,1868800,2048
974,1483142770.594574, e        ,4.744135,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5b51,0x0363,Status,18,20,1112,1260,0.076923,1772.293579,2018.492310,0,0,0,0,0,0,293.699219,250.027656,429.413750,237.817219,CON,1868800,2048
975,1483142773.926315, e        ,4.389957,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4e5a,0xad9b,Status,14,27,854,1662,0.076923,1445.116699,2917.568359,0,0,0,0,0,0,370.560437,185.185328,458.584938,236.320906,CON,1868800,2048
976,1483142775.840201, e        ,4.497186,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x6c51,0x2c63,Status,17,19,1044,1194,0.076923,1748.648926,2013.703613,0,0,0,0,0,0,307.298125,263.088312,433.161688,246.374562,CON,1868800,2048
977,1483142778.344167, e        ,4.995945,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x5e5a,0xe59b,Status,16,29,990,1788,0.135135,1487.606445,2765.442871,0,0,0,0,0,0,325.244000,173.235859,445.781219,308.556031,CON,1868800,2034
978,1483142781.067228, e        ,4.335992,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7f51,0x5863,Status,19,21,1180,1326,0.076923,2062.734619,2330.262695,0,0,0,0,0,0,278.908219,239.441375,418.782500,340.070656,CON,1868800,2048
979,1483142783.399432, e        ,4.940999,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x715a,0x229c,Status,19,32,1180,1992,0.033557,1810.160278,3124.874023,0,0,0,0,0,0,229.057109,156.259969,379.011875,267.860406,CON,1868800,2048
980,1483142786.367009, e        ,4.948053,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9351,0x8963,Status,20,23,1248,1452,0.076923,1917.521973,2245.731934,0,0,0,0,0,0,263.858844,258.669828,408.348344,332.392094,CON,1868800,2048
981,1483142788.669661, e        ,4.704958,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x875a,0x649c,Status,22,33,1370,2058,0.076923,2224.036865,3393.866699,0,0,0,0,0,0,243.764312,152.551156,398.337438,198.718016,CON,1868800,2048
982,1483142791.681085, e        ,4.633644,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa851,0xb963,Status,21,22,1302,1392,0.076923,2140.863525,2294.522461,0,0,0,0,0,0,255.779766,227.257594,404.218406,229.649422,CON,1868800,2048
983,1483142793.994333, e        ,4.400030,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x995a,0xa09c,Status,18,31,1112,1920,0.076923,1910.895996,3379.976807,0,0,0,0,0,0,291.300344,161.927219,421.219594,261.644906,CON,1868800,2048
984,1483142796.337654, e        ,4.988108,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xbc51,0xe963,Status,20,23,1262,1458,0.076923,1922.973511,2237.321289,0,0,0,0,0,0,262.573062,217.871000,413.043281,308.541500,CON,1868800,2048
985,1483142799.275806, e        ,4.382797,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb05a,0xe39c,Status,23,35,1452,2190,0.076923,2535.367432,3884.277832,0,0,0,0,0,0,234.068266,150.401234,392.836344,283.314813,CON,1868800,2048
986,1483142801.363204, e        ,4.973128,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xc951,0x0e64,Status,13,18,800,1122,0.076923,1188.789062,1705.164307,0,0,0,0,0,0,323.363781,278.365000,439.487375,369.664969,CON,1868800,2048
987,1483142804.659573, e        ,4.367758,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc45a,0x229d,Status,20,33,1262,2058,0.076923,2196.092529,3655.880371,0,0,0,0,0,0,268.436406,161.569516,418.771219,216.368547,CON,1868800,2048
988,1483142806.508599, e        ,4.828290,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xdf51,0x4164,Status,22,24,1384,1524,0.076923,2190.423584,2420.732910,0,0,0,0,0,0,243.101641,208.356547,399.018625,240.167234,CON,1868800,2048
989,1483142809.991657, e        ,4.322802,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd75a,0x5e9d,Status,19,31,1166,1920,0.076923,2044.969849,3440.361084,0,0,0,0,0,0,277.922937,171.750297,414.046156,250.493953,CON,1868800,2048
990,1483142811.856082, e        ,4.484196,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf551,0x7264,Status,22,22,1356,1392,0.076923,2310.335938,2370.993408,0,0,0,0,0,0,246.209359,227.426766,393.452938,264.137437,CON,1868800,2048
991,1483142814.336725, e        ,4.980177,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe65a,0x949d,Status,15,28,922,1728,0.076923,1383.083374,2677.816406,0,0,0,0,0,0,283.761719,178.658672,409.570469,308.706250,CON,1868800,2048
992,1483142817.233159, e        ,4.262246,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0552,0x9864,Status,16,18,976,1128,0.076923,1717.404297,2000.822998,0,0,0,0,0,0,326.475062,284.238938,439.788625,409.795437,CON,1868800,2048
993,1483142819.565098, e        ,4.771900,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xfa5a,0xd39d,Status,20,32,1234,1986,0.076923,1966.512207,3225.549561,0,0,0,0,0,0,266.976938,156.878000,410.449219,218.480172,CON,1868800,2048
994,1483142822.457952, e        ,4.858039,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x1552,0xc264,Status,16,20,990,1254,0.076923,1529.835449,1962.932007,0,0,0,0,0,0,325.221187,292.970594,440.674937,302.265875,CON,1868800,2048
995,1483142824.864712, e        ,4.471958,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x095b,0x089e,Status,15,28,922,1728,0.076923,1540.264893,2982.138916,0,0,0,0,0,0,347.967938,178.559719,450.817563,216.407891,CON,1868800,2048
996,1483142827.700109, e        ,4.614468,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2f52,0xfc64,Status,26,27,1642,1722,0.076923,2737.477051,2876.171143,0,0,0,0,0,0,213.871000,185.132812,373.481781,234.566438,CON,1868800,2048
997,1483142829.373982, e        ,4.963286,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x1e5b,0x499e,Status,21,34,1330,2124,0.076923,2042.195435,3323.604736,0,0,0,0,0,0,210.865375,147.076406,369.607687,274.992531,CON,1868800,2048
998,1483142832.337357, e        ,4.976398,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3e52,0x2265,Status,15,18,922,1128,0.076923,1384.133667,1713.689331,0,0,0,0,0,0,278.354188,277.732125,413.181875,402.720188,CON,1868800,2048
999,1483142834.512710, e        ,4.860878,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x2d5b,0x7f9e,Status,15,29,922,1788,0.076923,1417.027954,2842.284912,0,0,0,0,0,0,352.646875,173.666203,443.119813,213.160578,CON,1868800,2048
