Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
337,1483137168.915071, e        ,4.023267,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x8e4e,0x6911,Status,10,26,610,1590,0.076923,1091.650146,3040.315430,0,0,0,0,0,0,500.153813,192.363531,477.737375,302.766250,CON,1868800,2048
338,1483137168.915523, e        ,4.999897,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0733,0x5423,Status,21,20,1278,1325,-0.124620,1948.840088,2014.441528,0,0,0,0,0,0,281.957469,253.799000,394.713156,386.683781,CON,1868800,2048
339,1483137173.914883, e        ,4.999985,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x994e,0x8e11,Status,11,19,678,1170,0.166667,987.202942,1774.405273,0,0,0,0,0,0,543.320938,272.747906,475.168938,381.786938,CON,1868800,2048
340,1483137173.937754, e        ,4.999588,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x1c33,0x8323,Status,21,21,1264,1391,-0.204893,1926.558716,2120.174805,0,0,0,0,0,0,239.139141,279.382844,362.435563,333.784187,CON,1868800,2048
341,1483137178.938158, e        ,4.998754,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xa44e,0xb611,Status,11,21,664,1296,-0.014085,966.640869,1976.492554,0,0,0,0,0,0,456.549469,276.971531,475.379125,281.093062,CON,1868800,2048
342,1483137178.974824, e        ,4.962811,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3033,0xb023,Status,20,20,1210,1325,-0.174603,1853.788086,2029.494995,0,0,0,0,0,0,250.014656,250.011453,371.872313,249.934922,CON,1868800,2048
343,1483137183.974825, e        ,4.999919,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4533,0xdd23,Status,21,20,1276,1325,-0.131498,1945.631592,2014.432617,0,0,0,0,0,0,239.862328,250.031453,360.513500,211.954141,CON,1868800,2048
344,1483137184.914873, e        ,4.021634,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xae4e,0xe311,Status,10,24,610,1470,0.076923,1092.093384,2802.840820,0,0,0,0,0,0,499.959500,208.319547,477.924594,224.927484,CON,1868800,2048
345,1483137188.994691, e        ,4.999357,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x5933,0x0d24,Status,20,21,1210,1404,-0.235294,1840.236572,2141.075195,0,0,0,0,0,0,250.003594,240.772375,366.473469,219.237297,CON,1868800,2048
346,1483137189.914898, e        ,4.022017,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xb84e,0x0612,Status,10,18,610,1110,0.076923,1091.989380,2086.515381,0,0,0,0,0,0,500.040813,277.798938,477.629531,332.449469,CON,1868800,2048
347,1483137194.025112, e        ,4.999931,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6e33,0x3a24,Status,21,20,1264,1325,-0.174603,1926.426636,2014.427856,0,0,0,0,0,0,240.487000,249.990000,359.059625,267.619219,CON,1868800,2048
348,1483137194.914864, e        ,4.419554,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xc24e,0x3e12,Status,10,29,610,1770,0.076923,993.765381,3093.524658,0,0,0,0,0,0,500.011687,186.132859,476.187594,305.290594,CON,1868800,2048
349,1483137199.915416, e        ,4.119621,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x8233,0x6724,Status,20,20,1210,1325,-0.174603,2233.215332,2444.885254,0,0,0,0,0,0,250.499703,250.056500,368.484906,333.529094,CON,1868800,2048
350,1483137199.914871, e        ,4.723038,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xcc4e,0x6f12,Status,10,27,610,1650,0.076923,929.909912,2691.487793,0,0,0,0,0,0,500.023500,196.425594,477.871781,226.113937,CON,1868800,2048
351,1483137204.915527, e        ,4.130657,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9633,0x9524,Status,20,20,1210,1325,-0.174603,2227.248535,2438.353027,0,0,0,0,0,0,250.001703,252.560297,369.044938,387.961906,CON,1868800,2048
352,1483137204.915054, e        ,4.848843,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xd64e,0x9012,Status,10,17,610,1050,0.076923,905.783081,1631.729492,0,0,0,0,0,0,500.016313,301.528719,477.786844,290.925781,CON,1868800,2048
353,1483137209.915088, e        ,4.999787,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xe14e,0xb812,Status,11,21,678,1290,0.166667,987.242065,1966.483887,0,0,0,0,0,0,543.404063,204.096766,473.425750,339.634844,CON,1868800,2048
354,1483137209.915529, e        ,4.999942,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xab33,0xc224,Status,21,20,1278,1325,-0.124620,1948.822632,2014.423462,0,0,0,0,0,0,280.019063,257.298953,383.106250,335.913531,CON,1868800,2048
355,1483137214.937298, e        ,4.999592,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xeb4e,0xea12,Status,10,27,610,1656,-0.014085,878.471741,2552.208252,0,0,0,0,0,0,499.999813,218.035594,477.786656,293.543531,CON,1868800,2048
356,1483137214.938126, e        ,4.999693,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xc033,0xf124,Status,21,21,1264,1391,-0.204893,1926.518311,2120.130127,0,0,0,0,0,0,239.159422,273.590000,359.840750,275.235406,CON,1868800,2048
357,1483137219.937278, e        ,4.999350,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xf64e,0x1013,Status,11,20,664,1230,0.076923,966.525635,1870.643188,0,0,0,0,0,0,456.523188,249.968656,475.532688,226.803656,CON,1868800,2048
358,1483137219.974877, e        ,4.999987,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xd533,0x1e25,Status,21,20,1276,1325,-0.131498,1945.604980,2014.405151,0,0,0,0,0,0,239.859281,249.981750,361.607906,219.168219,CON,1868800,2048
359,1483137224.995086, e        ,4.999553,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xe933,0x4e25,Status,20,21,1210,1404,-0.235294,1840.164429,2140.991211,0,0,0,0,0,0,250.000250,240.831000,369.151281,213.756422,CON,1868800,2048
360,1483137225.914878, e        ,4.022349,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x004f,0x3113,Status,10,17,610,1050,0.076923,1091.899292,1967.009888,0,0,0,0,0,0,500.059906,294.144813,477.435969,268.543563,CON,1868800,2048
361,1483137230.035032, e        ,4.959520,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xfd33,0x7b25,Status,20,20,1210,1325,-0.174603,1855.018311,2030.841797,0,0,0,0,0,0,250.000047,249.995656,370.802563,245.458125,CON,1868800,2048
362,1483137230.914865, e        ,4.139361,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x0a4f,0x5813,Status,10,20,610,1230,0.076923,1061.033325,2259.285889,0,0,0,0,0,0,501.245687,255.875047,476.288594,369.500531,CON,1868800,2048
363,1483137235.035033, e        ,4.989995,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x1234,0xa825,Status,21,20,1264,1325,-0.174603,1930.262451,2018.438843,0,0,0,0,0,0,240.483719,249.970844,364.641531,303.838406,CON,1868800,2048
364,1483137235.914882, e        ,4.999990,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x154f,0x8813,Status,11,26,678,1590,0.166667,987.201965,2446.404785,0,0,0,0,0,0,542.289813,205.568234,474.563188,282.178063,CON,1868800,2048
365,1483137240.915413, e        ,4.119632,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2634,0xd525,Status,20,20,1210,1325,-0.174603,2233.209229,2444.878662,0,0,0,0,0,0,250.500844,250.526656,367.343719,371.981500,CON,1868800,2048
366,1483137240.937722, e        ,4.999188,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x1f4f,0xb213,Status,10,22,610,1356,-0.014085,878.542664,2072.336670,0,0,0,0,0,0,500.016406,251.723187,477.577625,232.951437,CON,1868800,2048
367,1483137245.915488, e        ,4.999951,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3b34,0x0326,Status,21,20,1278,1325,-0.124620,1948.819092,2014.419800,0,0,0,0,0,0,280.018750,256.178656,396.896125,366.530281,CON,1868800,2048
368,1483137245.937306, e        ,4.977666,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x294f,0xd113,Status,10,16,610,984,0.186441,882.341248,1483.426147,0,0,0,0,0,0,499.993594,299.644687,477.636125,293.297406,CON,1868800,2048
369,1483137250.937207, e        ,4.978302,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4f34,0x3026,Status,20,20,1210,1325,-0.174603,1848.019653,2023.179810,0,0,0,0,0,0,250.003500,258.561453,379.070656,289.800000,CON,1868800,2048
370,1483137250.937790, e        ,4.999594,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x334f,0xf613,Status,10,19,610,1176,-0.014085,878.471313,1784.144775,0,0,0,0,0,0,499.991812,274.008375,477.477688,358.139094,CON,1868800,2048
371,1483137255.937796, e        ,4.999431,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x3e4f,0x1e14,Status,11,21,664,1290,0.076923,966.509949,1966.623779,0,0,0,0,0,0,456.576094,238.071859,472.895719,349.136094,CON,1868800,2048
372,1483137255.938547, e        ,4.999393,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6434,0x5f26,Status,21,21,1264,1391,-0.204893,1926.633911,2120.257324,0,0,0,0,0,0,239.163375,268.494750,362.032656,230.436406,CON,1868800,2048
373,1483137260.974855, e        ,4.962733,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7834,0x8c26,Status,20,20,1210,1325,-0.174603,1853.817261,2029.526978,0,0,0,0,0,0,249.982406,249.976156,372.236812,212.286266,CON,1868800,2048
374,1483137261.914869, e        ,4.023492,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x484f,0x4414,Status,10,20,610,1230,0.076923,1091.589111,2324.349121,0,0,0,0,0,0,500.113406,250.060906,477.621719,251.772781,CON,1868800,2048
375,1483137265.974876, e        ,4.999987,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x8d34,0xb926,Status,21,20,1276,1325,-0.131498,1945.604980,2014.405151,0,0,0,0,0,0,239.870234,249.982000,361.595719,255.408641,CON,1868800,2048
376,1483137266.914870, e        ,4.022892,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x524f,0x7114,Status,10,24,610,1470,0.076923,1091.751953,2801.964355,0,0,0,0,0,0,499.940094,208.308922,477.333875,220.483797,CON,1868800,2048
377,1483137270.994982, e        ,4.999624,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xa134,0xe926,Status,20,21,1210,1404,-0.235294,1840.138428,2140.961182,0,0,0,0,0,0,249.999906,240.845188,366.474188,312.112531,CON,1868800,2048
378,1483137271.914876, e        ,4.025587,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x5c4f,0x9f14,Status,10,24,610,1470,0.076923,1091.020996,2800.088379,0,0,0,0,0,0,499.962094,208.455750,477.771125,322.552000,CON,1868800,2048
379,1483137276.025119, e        ,4.981725,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xb634,0x1627,Status,21,20,1264,1325,-0.174603,1933.466797,2021.789551,0,0,0,0,0,0,239.618234,250.595594,362.137656,382.156250,CON,1868800,2048
380,1483137276.914893, e        ,4.260275,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x664f,0xc914,Status,10,22,610,1350,0.076923,1030.919434,2420.500977,0,0,0,0,0,0,499.930594,237.941141,475.522625,362.485437,CON,1868800,2048
381,1483137281.914868, e        ,4.430525,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x704f,0xec14,Status,10,18,610,1110,0.076923,991.304688,1894.132202,0,0,0,0,0,0,500.061688,287.234719,477.786719,273.266813,CON,1868800,2048
382,1483137281.915422, e        ,4.203553,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xca34,0x4427,Status,20,20,1210,1325,-0.174603,2188.624512,2396.068115,0,0,0,0,0,0,250.909750,255.622844,368.091031,368.097312,CON,1868800,2048
383,1483137286.914990, e        ,4.764551,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x7a4f,0x1c15,Status,10,26,610,1590,0.076923,921.807739,2567.293213,0,0,0,0,0,0,499.994406,205.159531,477.660750,232.588844,CON,1868800,2048
384,1483137286.915474, e        ,4.332750,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xde34,0x7127,Status,20,20,1210,1325,-0.174603,2123.362793,2324.620605,0,0,0,0,0,0,248.527453,256.462453,369.645844,301.437469,CON,1868800,2048
385,1483137291.915133, e        ,4.999763,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x854f,0x4815,Status,11,23,678,1410,0.166667,987.246765,2158.502197,0,0,0,0,0,0,543.422375,227.523516,475.642094,337.486000,CON,1868800,2048
386,1483137291.915590, e        ,4.999985,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xf334,0x9e27,Status,21,20,1278,1325,-0.124620,1948.805786,2014.406006,0,0,0,0,0,0,281.904156,256.147453,390.449406,247.935500,CON,1868800,2048
387,1483137296.956756, e        ,4.958112,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x8f4f,0x6f15,Status,10,20,610,1230,0.076923,885.821106,1886.201904,0,0,0,0,0,0,499.997187,213.734000,473.831000,350.624969,CON,1868800,2048
388,1483137296.937366, e        ,4.978102,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0735,0xcb27,Status,20,20,1210,1325,-0.174603,1848.093872,2023.260986,0,0,0,0,0,0,249.994656,256.388844,373.376844,219.983172,CON,1868800,2048
389,1483137301.936932, e        ,4.977941,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x994f,0x9515,Status,10,20,610,1230,0.076923,882.292480,1878.688354,0,0,0,0,0,0,500.000500,261.287250,477.768188,268.770031,CON,1868800,2048
390,1483137301.938147, e        ,4.977262,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x1b35,0xf827,Status,20,20,1210,1325,-0.174603,1848.405762,2023.602539,0,0,0,0,0,0,249.997047,257.221000,367.611281,228.862687,CON,1868800,2048
391,1483137306.937586, e        ,4.999384,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xa44f,0xc015,Status,11,23,664,1416,-0.014085,966.519104,2168.267090,0,0,0,0,0,0,456.554281,240.156047,475.448719,231.207047,CON,1868800,2048
392,1483137306.938393, e        ,4.999435,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3035,0x2728,Status,21,21,1264,1391,-0.204893,1926.617676,2120.239502,0,0,0,0,0,0,239.162813,252.101953,359.832938,264.642938,CON,1868800,2048
393,1483137311.974859, e        ,4.999997,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4535,0x5428,Status,21,20,1276,1325,-0.131498,1945.601074,2014.401123,0,0,0,0,0,0,239.858469,249.975156,361.599156,341.581687,CON,1868800,2048
394,1483137312.914888, e        ,4.022454,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xae4f,0xe115,Status,10,17,610,1050,0.076923,1091.870850,1966.958618,0,0,0,0,0,0,500.037188,294.142000,477.795937,293.373781,CON,1868800,2048
395,1483137316.995135, e        ,4.999443,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x5935,0x8128,Status,20,19,1210,1284,-0.235294,1840.204956,1947.416870,0,0,0,0,0,0,250.000453,266.187594,369.905469,397.032719,CON,1868800,2048
396,1483137317.914887, e        ,4.246573,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xb84f,0x1516,Status,10,27,610,1650,0.076923,1034.245728,2993.472656,0,0,0,0,0,0,499.952000,193.498141,473.592406,323.819875,CON,1868800,2048
397,1483137322.025030, e        ,4.969163,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6d35,0xae28,Status,20,20,1210,1325,-0.174603,1851.418457,2026.900757,0,0,0,0,0,0,250.000344,249.980750,367.616344,339.772594,CON,1868800,2048
398,1483137322.914878, e        ,4.614983,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xc24f,0x4c16,Status,10,30,610,1830,0.076923,951.682800,3066.533447,0,0,0,0,0,0,500.055500,178.946703,477.234500,234.913234,CON,1868800,2048
399,1483137327.025044, e        ,4.973152,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x8235,0xdb28,Status,21,20,1264,1325,-0.174603,1936.799805,2025.274902,0,0,0,0,0,0,239.205906,250.184250,370.169219,276.298969,CON,1868800,2048
400,1483137327.914885, e        ,4.825797,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xcc4f,0x7216,Status,10,20,610,1230,0.076923,910.108704,1937.918213,0,0,0,0,0,0,499.914312,260.541047,477.862437,251.641266,CON,1868800,2048
401,1483137332.915497, e        ,4.079875,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9635,0x0829,Status,20,20,1210,1325,-0.174603,2254.970947,2468.703125,0,0,0,0,0,0,249.858797,249.855953,386.995063,229.137438,CON,1868800,2048
402,1483137332.915045, e        ,4.999815,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xd74f,0xa316,Status,11,25,678,1530,0.166667,987.236511,2350.487061,0,0,0,0,0,0,543.481813,175.307047,475.179781,295.071344,CON,1868800,2048
403,1483137337.915425, e        ,4.109605,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xaa35,0x3529,Status,20,20,1210,1325,-0.174603,2238.657959,2450.843994,0,0,0,0,0,0,251.482906,249.971906,370.249531,211.077391,CON,1868800,2048
404,1483137337.938148, e        ,4.998680,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xe24f,0xc916,Status,11,20,664,1236,-0.014085,966.655151,1880.496460,0,0,0,0,0,0,456.542531,290.655594,475.566594,299.956375,CON,1868800,2048
405,1483137342.915511, e        ,4.109533,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xbe35,0x6229,Status,20,20,1210,1325,-0.174603,2238.697266,2450.886963,0,0,0,0,0,0,250.000703,249.985750,367.626906,228.293875,CON,1868800,2048
406,1483137343.914875, e        ,4.022354,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xec4f,0xea16,Status,10,17,610,1050,0.076923,1091.897949,1967.007324,0,0,0,0,0,0,500.040094,294.143250,477.640750,232.057328,CON,1868800,2048
407,1483137347.915420, e        ,4.109606,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xd235,0x8f29,Status,20,20,1210,1325,-0.174603,2238.657471,2450.843262,0,0,0,0,0,0,249.999094,249.990203,366.475969,277.472438,CON,1868800,2048
408,1483137348.914866, e        ,4.022921,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xf64f,0x0e17,Status,10,19,610,1170,0.076923,1091.744019,2205.362793,0,0,0,0,0,0,500.055813,263.185687,477.383469,239.186719,CON,1868800,2048
409,1483137352.915432, e        ,4.119605,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xe635,0xbc29,Status,20,20,1210,1325,-0.174603,2233.223877,2444.894531,0,0,0,0,0,0,250.500547,250.056953,367.345969,344.929250,CON,1868800,2048
410,1483137353.914871, e        ,4.021822,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x0050,0x2f17,Status,10,17,610,1050,0.076923,1092.042358,1967.267578,0,0,0,0,0,0,499.890594,294.052469,477.523563,304.114000,CON,1868800,2048
411,1483137357.915865, e        ,4.128053,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xfa35,0xea29,Status,20,20,1210,1325,-0.174603,2228.653564,2439.891113,0,0,0,0,0,0,249.999406,252.441250,366.537219,392.759250,CON,1868800,2048
412,1483137358.914970, e        ,4.119611,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x0a50,0x5a17,Status,10,22,610,1350,0.076923,1066.120117,2503.149170,0,0,0,0,0,0,500.129313,231.738906,477.356844,356.102281,CON,1868800,2048
413,1483137362.915431, e        ,4.999973,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0f36,0x172a,Status,21,20,1278,1325,-0.124620,1948.810547,2014.411011,0,0,0,0,0,0,280.018062,256.655250,383.050750,338.335094,CON,1868800,2048
414,1483137363.914871, e        ,4.451752,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x1450,0x8617,Status,10,23,610,1410,0.076923,986.577820,2424.214111,0,0,0,0,0,0,499.953500,231.827906,477.574187,320.728000,CON,1868800,2048
415,1483137367.938491, e        ,4.999653,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2336,0x462a,Status,20,21,1210,1391,-0.204893,1840.127808,2120.147217,0,0,0,0,0,0,250.007453,274.339094,371.268219,272.266281,CON,1868800,2048
416,1483137368.914891, e        ,4.647090,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x1e50,0xac17,Status,10,20,610,1230,0.076923,945.107605,2012.442261,0,0,0,0,0,0,500.008594,259.767906,477.451500,237.373844,CON,1868800,2048
417,1483137372.938487, e        ,4.999377,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3836,0x732a,Status,21,20,1264,1325,-0.174603,1926.640137,2014.651123,0,0,0,0,0,0,239.157672,249.944797,368.881656,217.580906,CON,1868800,2048
418,1483137373.915151, e        ,4.999910,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x2950,0xdc17,Status,11,26,678,1590,0.166667,987.217773,2446.444092,0,0,0,0,0,0,543.404937,203.616109,475.820000,275.105500,CON,1868800,2048
419,1483137377.974959, e        ,4.963360,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4c36,0xa02a,Status,20,20,1210,1325,-0.174603,1853.583130,2029.270508,0,0,0,0,0,0,250.022750,250.049344,368.039344,218.966016,CON,1868800,2048
420,1483137378.937243, e        ,4.977822,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x3350,0x0418,Status,10,21,610,1290,0.076923,882.313599,1975.161133,0,0,0,0,0,0,500.000406,206.582906,476.062313,340.619000,CON,1868800,2048
421,1483137382.978138, e        ,4.996724,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6136,0xce2a,Status,21,20,1276,1325,-0.131498,1946.875488,2015.720703,0,0,0,0,0,0,239.835375,249.990906,365.818312,254.748875,CON,1868800,2048
422,1483137383.937619, e        ,4.999576,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x3e50,0x3518,Status,11,26,664,1596,-0.014085,966.481934,2456.208252,0,0,0,0,0,0,456.557281,220.870734,475.799375,259.740609,CON,1868800,2048
423,1483137387.994691, e        ,4.999474,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7536,0xfe2a,Status,20,21,1210,1404,-0.235294,1840.193604,2141.025146,0,0,0,0,0,0,249.999844,240.777141,366.477500,210.067297,CON,1868800,2048
424,1483137389.914871, e        ,4.156413,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x4850,0x6118,Status,10,23,610,1410,0.076923,1056.680298,2596.469482,0,0,0,0,0,0,500.038687,223.234953,476.065844,366.178094,CON,1868800,2048
425,1483137393.025011, e        ,4.968872,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x8936,0x2b2b,Status,20,20,1210,1325,-0.174603,1851.526855,2027.019409,0,0,0,0,0,0,249.999844,249.985906,366.482031,232.205672,CON,1868800,2048
